PurchaseID,TransactionID,CustomerID,ProductUPC,Quantity,total_sales
30571,10322431,1013756,483326155497,1,$10.99
30572,10322481,1008600,904582148679,2,$25.94
30573,10322266,1018465,469757173540,2,$71.98
30574,10322380,1018543,832878954342,2,$91.98
30575,10322552,1018659,344538897332,1,$19.99
30576,10322552,1018659,242313721729,2,$131.98
30577,10322323,1011356,100469015054,1,$18.95
30578,10322467,1017316,469757173540,3,$107.97
30579,10322467,1017316,242313721729,1,$65.99
30580,10322269,1018468,140160459467,2,$97.90
30581,10322314,1018497,733426809698,1,$18.95
30582,10322484,1018612,441530839394,3,$85.35
30583,10322328,1018509,719638485153,2,$145.98
30584,10322461,1018594,733426809698,1,$18.95
30585,10322421,1007501,425361189561,1,$15.99
30586,10322506,1018629,733426809698,1,$18.95
30587,10322443,1018582,717036112695,1,$60.99
30588,10322453,1008524,717036112695,1,$60.99
30589,10322505,1002867,374613020864,1,$10.97
30590,10322365,1018533,719638485153,1,$72.99
30591,10322377,1008367,344538897332,2,$39.98
30592,10322330,1018511,100469015054,2,$37.90
30593,10322330,1018511,73201504044,1,$18.95
30594,10322330,1018511,483326155497,1,$10.99
30595,10322409,1011709,140160459467,2,$97.90
30596,10322409,1011709,469757173540,1,$35.99
30597,10322409,1011709,845773115334,3,$38.97
30598,10322363,1018532,904582148679,1,$12.97
30599,10322363,1018532,344538897332,1,$19.99
30600,10322363,1018532,374613020864,4,$43.88
30601,10322465,1018598,621046126170,1,$22.99
30602,10322465,1018598,832878954342,1,$45.99
30603,10322376,1018541,469757173540,1,$35.99
30604,10322376,1018541,242313721729,1,$65.99
30605,10322494,1018620,469757173540,1,$35.99
30606,10322531,1004798,242313721729,2,$131.98
30607,10322491,1004263,719638485153,1,$72.99
30608,10322491,1004263,140160459467,1,$48.95
30609,10322491,1004263,344538897332,2,$39.98
30610,10322404,1018560,344934101144,1,$24.95
30611,10322341,1018520,344538897332,1,$19.99
30612,10322393,1007380,242313721729,2,$131.98
30613,10322416,1006537,469757173540,1,$35.99
30614,10322405,1005639,483326155497,2,$21.98
30615,10322536,1018646,287663658863,2,$19.90
30616,10322384,1018547,140160459467,1,$48.95
30617,10322384,1018547,733426809698,1,$18.95
30618,10322312,1018495,425361189561,3,$47.97
30619,10322385,1018548,575410882303,1,$21.95
30620,10322386,1018549,441530839394,1,$28.45
30621,10322263,1018462,969568933713,1,$32.99
30622,10322263,1018462,969568933713,2,$65.98
30623,10322558,1018663,242313721729,3,$197.97
30624,10322558,1018663,469757173540,1,$35.99
30625,10322278,1003497,733426809698,3,$56.85
30626,10322278,1003497,832878954342,1,$45.99
30627,10322513,1005180,344538897332,1,$19.99
30628,10322493,1018619,733426809698,3,$56.85
30629,10322362,1001828,832878954342,1,$45.99
30630,10322546,1018654,733426809698,1,$18.95
30631,10322346,1018522,832878954342,1,$45.99
30632,10322430,1018576,344538897332,2,$39.98
30633,10322432,1001242,374613020864,3,$32.91
30634,10322398,1018555,832878954342,1,$45.99
30635,10322551,1018658,344934101144,1,$24.95
30636,10322551,1018658,575410882303,1,$21.95
30637,10322470,1018602,845773115334,1,$12.99
30638,10322455,1012721,287663658863,2,$19.90
30639,10322557,1018623,469757173540,1,$35.99
30640,10322256,1018457,344934101144,1,$24.95
30641,10322413,1018566,441530839394,3,$85.35
30642,10322413,1018566,733426809698,1,$18.95
30643,10322529,1018643,73201504044,1,$18.95
30644,10322529,1018643,719638485153,1,$72.99
30645,10322261,1018461,469757173540,1,$35.99
30646,10322302,1018488,469757173540,1,$35.99
30647,10322419,1018570,832878954342,1,$45.99
30648,10322419,1018570,469757173540,2,$71.98
30649,10322371,1018538,904582148679,1,$12.97
30650,10322311,1005302,969568933713,2,$65.98
30651,10322322,1018504,287663658863,1,$9.95
30652,10322407,1018562,733426809698,1,$18.95
30653,10322415,1004350,469757173540,1,$35.99
30654,10322325,1018506,344538897332,1,$19.99
30655,10322325,1018506,469757173540,3,$107.97
30656,10322303,1018489,733426809698,2,$37.90
30657,10322272,1018471,704772572943,1,$35.98
30658,10322451,1018589,100469015054,1,$18.95
30659,10322447,1018585,73201504044,1,$18.95
30660,10322321,1018503,425361189561,1,$15.99
30661,10322533,1018644,483326155497,4,$43.96
30662,10322527,1011798,733426809698,1,$18.95
30663,10322396,1005316,733426809698,2,$37.90
30664,10322306,1018491,719638485153,1,$72.99
30665,10322306,1018491,733426809698,1,$18.95
30666,10322280,1013490,73201504044,2,$37.90
30667,10322296,1010524,73201504044,1,$18.95
30668,10322355,1001558,904582148679,1,$12.97
30669,10322352,1007009,287663658863,2,$19.90
30670,10322516,1018634,575410882303,1,$21.95
30671,10322394,1018553,733426809698,1,$18.95
30672,10322488,1018615,719638485153,1,$72.99
30673,10322488,1018615,100469015054,1,$18.95
30674,10322521,1018638,832878954342,1,$45.99
30675,10322275,1018473,374613020864,1,$10.97
30676,10322275,1018473,733426809698,1,$18.95
30677,10322290,1018481,140160459467,1,$48.95
30678,10322463,1018596,832878954342,1,$45.99
30679,10322257,1018458,344538897332,1,$19.99
30680,10322317,1018500,832878954342,1,$45.99
30681,10322460,1018593,704772572943,1,$35.98
30682,10322460,1018593,100469015054,2,$37.90
30683,10322366,1018534,242313721729,1,$65.99
30684,10322366,1018534,73201504044,1,$18.95
30685,10322366,1018534,374613020864,1,$10.97
30686,10322366,1018534,904582148679,3,$38.91
30687,10322410,1018563,719638485153,1,$72.99
30688,10322324,1018505,100469015054,1,$18.95
30689,10322324,1018505,969568933713,2,$65.98
30690,10322474,1018604,374613020864,4,$43.88
30691,10322283,1018476,73201504044,1,$18.95
30692,10322282,1016668,100469015054,1,$18.95
30693,10322282,1016668,425361189561,1,$15.99
30694,10322282,1016668,242313721729,1,$65.99
30695,10322374,1015292,140160459467,1,$48.95
30696,10322538,1018647,845773115334,1,$12.99
30697,10322538,1018647,717036112695,1,$60.99
30698,10322305,1018490,717036112695,3,$182.97
30699,10322483,1012255,441530839394,1,$28.45
30700,10322309,1018493,73201504044,1,$18.95
30701,10322308,1018492,717036112695,1,$60.99
30702,10322308,1018492,242313721729,1,$65.99
30703,10322308,1018492,717036112695,2,$121.98
30704,10322477,1018607,733426809698,1,$18.95
30705,10322347,1018523,845773115334,2,$25.98
30706,10322473,1011449,441530839394,3,$85.35
30707,10322510,1018632,717036112695,1,$60.99
30708,10322510,1018632,140160459467,1,$48.95
30709,10322350,1018525,140160459467,2,$97.90
30710,10322350,1018525,832878954342,1,$45.99
30711,10322350,1018525,374613020864,2,$21.94
30712,10322445,1018584,287663658863,1,$9.95
30713,10322418,1018569,521244155990,2,$109.90
30714,10322335,1018515,73201504044,1,$18.95
30715,10322502,1009194,832878954342,1,$45.99
30716,10322502,1009194,704772572943,3,$107.94
30717,10322340,1018519,140160459467,2,$97.90
30718,10322541,1018650,845773115334,1,$12.99
30719,10322288,1018479,719638485153,1,$72.99
30720,10322288,1018479,344538897332,1,$19.99
30721,10322438,1009218,832878954342,1,$45.99
30722,10322425,1007197,704772572943,1,$35.98
30723,10322459,1018592,140160459467,1,$48.95
30724,10322329,1018510,441530839394,1,$28.45
30725,10322329,1018510,521244155990,1,$54.95
30726,10322286,1008787,140160459467,1,$48.95
30727,10322753,1013391,469757173540,1,$35.99
30728,10322649,1018727,242313721729,2,$131.98
30729,10322704,1018765,140160459467,1,$48.95
30730,10322657,1018731,73201504044,1,$18.95
30731,10322657,1018731,242313721729,1,$65.99
30732,10322812,1018835,733426809698,2,$37.90
30733,10322652,1018728,441530839394,2,$56.90
30734,10322672,1018742,242313721729,1,$65.99
30735,10322570,1018672,832878954342,2,$91.98
30736,10322645,1018724,832878954342,1,$45.99
30737,10322645,1018724,100469015054,3,$56.85
30738,10322645,1018724,73201504044,1,$18.95
30739,10322645,1018724,575410882303,2,$43.90
30740,10322667,1018738,904582148679,1,$12.97
30741,10322667,1018738,832878954342,1,$45.99
30742,10322659,1011925,469757173540,1,$35.99
30743,10322659,1011925,832878954342,1,$45.99
30744,10322621,1018708,242313721729,1,$65.99
30745,10322829,1001131,469757173540,1,$35.99
30746,10322598,1017251,100469015054,1,$18.95
30747,10322636,1018719,374613020864,1,$10.97
30748,10322808,1010294,425361189561,1,$15.99
30749,10322756,1018795,832878954342,1,$45.99
30750,10322756,1018795,425361189561,1,$15.99
30751,10322600,1018692,140160459467,1,$48.95
30752,10322600,1018692,717036112695,1,$60.99
30753,10322600,1018692,425361189561,3,$47.97
30754,10322822,1018175,717036112695,1,$60.99
30755,10322663,1018735,344934101144,1,$24.95
30756,10322771,1018807,733426809698,2,$37.90
30757,10322728,1018777,521244155990,3,$164.85
30758,10322738,1007977,374613020864,1,$10.97
30759,10322805,1013310,733426809698,1,$18.95
30760,10322781,1018815,441530839394,2,$56.90
30761,10322781,1018815,845773115334,1,$12.99
30762,10322832,1013082,621046126170,1,$22.99
30763,10322560,1017021,287663658863,2,$19.90
30764,10322560,1017021,441530839394,1,$28.45
30765,10322835,1018846,344934101144,1,$24.95
30766,10322839,1018850,575410882303,2,$43.90
30767,10322697,1001188,469757173540,1,$35.99
30768,10322697,1001188,374613020864,1,$10.97
30769,10322671,1018741,733426809698,1,$18.95
30770,10322873,1018870,374613020864,1,$10.97
30771,10322873,1018870,483326155497,1,$10.99
30772,10322674,1014514,73201504044,1,$18.95
30773,10322691,1018755,344538897332,3,$59.97
30774,10322691,1018755,73201504044,1,$18.95
30775,10322859,1018863,287663658863,1,$9.95
30776,10322859,1018863,100469015054,1,$18.95
30777,10322859,1018863,344934101144,1,$24.95
30778,10322790,1002953,374613020864,1,$10.97
30779,10322676,1018744,140160459467,1,$48.95
30780,10322676,1018744,469757173540,1,$35.99
30781,10322747,1018789,719638485153,1,$72.99
30782,10322849,1016104,441530839394,1,$28.45
30783,10322849,1016104,100469015054,3,$56.85
30784,10322849,1016104,73201504044,1,$18.95
30785,10322716,1018769,73201504044,1,$18.95
30786,10322594,1018688,73201504044,1,$18.95
30787,10322573,1018675,242313721729,1,$65.99
30788,10322573,1018675,733426809698,1,$18.95
30789,10322582,1009469,344934101144,1,$24.95
30790,10322586,1009629,287663658863,2,$19.90
30791,10322580,1018679,242313721729,1,$65.99
30792,10322803,1018831,733426809698,1,$18.95
30793,10322644,1012176,469757173540,2,$71.98
30794,10322723,1018773,287663658863,1,$9.95
30795,10322764,1018801,969568933713,1,$32.99
30796,10322764,1018801,140160459467,1,$48.95
30797,10322724,1018774,344934101144,1,$24.95
30798,10322782,1018816,425361189561,1,$15.99
30799,10322572,1018674,100469015054,2,$37.90
30800,10322572,1018674,733426809698,2,$37.90
30801,10322584,1014607,483326155497,1,$10.99
30802,10322642,1018722,575410882303,3,$65.85
30803,10322608,1018698,704772572943,1,$35.98
30804,10322576,1018676,832878954342,1,$45.99
30805,10322577,1003521,717036112695,2,$121.98
30806,10322793,1018823,344538897332,1,$19.99
30807,10322635,1014636,100469015054,3,$56.85
30808,10322589,1018684,73201504044,3,$56.85
30809,10322650,1003881,100469015054,1,$18.95
30810,10322851,1002507,73201504044,2,$37.90
30811,10322851,1002507,832878954342,1,$45.99
30812,10322851,1002507,521244155990,1,$54.95
30813,10322851,1002507,100469015054,2,$37.90
30814,10322826,1018842,344538897332,1,$19.99
30815,10322709,1010528,100469015054,1,$18.95
30816,10322709,1010528,344538897332,1,$19.99
30817,10322709,1010528,621046126170,1,$22.99
30818,10322831,1011947,521244155990,2,$109.90
30819,10322733,1018542,100469015054,3,$56.85
30820,10322624,1015691,845773115334,1,$12.99
30821,10322684,1013623,287663658863,1,$9.95
30822,10322641,1014750,904582148679,1,$12.97
30823,10322804,1018832,344538897332,2,$39.98
30824,10322804,1018832,100469015054,3,$56.85
30825,10322777,1018812,100469015054,1,$18.95
30826,10322777,1018812,733426809698,1,$18.95
30827,10322741,1017838,969568933713,1,$32.99
30828,10322741,1017838,521244155990,3,$164.85
30829,10322741,1017838,704772572943,2,$71.96
30830,10322850,1013991,140160459467,2,$97.90
30831,10322662,1018734,704772572943,1,$35.98
30832,10322860,1017979,73201504044,1,$18.95
30833,10322864,1018866,242313721729,1,$65.99
30834,10322571,1018673,733426809698,2,$37.90
30835,10322571,1018673,425361189561,1,$15.99
30836,10322571,1018673,704772572943,2,$71.96
30837,10322664,1018736,287663658863,1,$9.95
30838,10322664,1018736,904582148679,1,$12.97
30839,10322856,1011856,469757173540,1,$35.99
30840,10322856,1011856,733426809698,1,$18.95
30841,10322775,1018811,344538897332,1,$19.99
30842,10322845,1018855,719638485153,2,$145.98
30843,10322749,1018791,904582148679,1,$12.97
30844,10322749,1018791,242313721729,1,$65.99
30845,10322843,1001316,719638485153,1,$72.99
30846,10322648,1018726,242313721729,1,$65.99
30847,10322648,1018726,287663658863,1,$9.95
30848,10322588,1016808,717036112695,2,$121.98
30849,10322588,1016808,242313721729,1,$65.99
30850,10322844,1018854,287663658863,2,$19.90
30851,10322844,1018854,969568933713,1,$32.99
30852,10322844,1018854,100469015054,2,$37.90
30853,10322729,1018778,469757173540,1,$35.99
30854,10322715,1004458,344934101144,2,$49.90
30855,10322824,1002704,344538897332,1,$19.99
30856,10322730,1018779,719638485153,1,$72.99
30857,10322714,1010665,521244155990,1,$54.95
30858,10322714,1010665,845773115334,3,$38.97
30859,10322879,1018875,733426809698,1,$18.95
30860,10322868,1009575,140160459467,1,$48.95
30861,10322868,1009575,242313721729,1,$65.99
30862,10322868,1009575,73201504044,1,$18.95
30863,10322797,1004431,733426809698,1,$18.95
30864,10322614,1018704,242313721729,2,$131.98
30865,10322614,1018704,575410882303,1,$21.95
30866,10322574,1010888,242313721729,1,$65.99
30867,10322574,1010888,904582148679,1,$12.97
30868,10322816,1018838,704772572943,1,$35.98
30869,10322857,1018862,242313721729,1,$65.99
30870,10322678,1018746,441530839394,1,$28.45
30871,10322626,1018711,733426809698,1,$18.95
30872,10322837,1018848,621046126170,1,$22.99
30873,10322877,1018873,733426809698,1,$18.95
30874,10322748,1018790,344538897332,1,$19.99
30875,10322609,1018699,733426809698,1,$18.95
30876,10322609,1018699,425361189561,1,$15.99
30877,10322609,1018699,575410882303,2,$43.90
30878,10322606,1012861,140160459467,1,$48.95
30879,10322606,1012861,344538897332,1,$19.99
30880,10322606,1012861,719638485153,2,$145.98
30881,10322705,1005405,733426809698,1,$18.95
30882,10322579,1018678,287663658863,1,$9.95
30883,10322579,1018678,140160459467,1,$48.95
30884,10322579,1018678,374613020864,2,$21.94
30885,10322628,1018713,344934101144,1,$24.95
30886,10322727,1018776,441530839394,1,$28.45
30887,10322809,1013603,969568933713,1,$32.99
30888,10322768,1018804,425361189561,1,$15.99
30889,10322880,1004417,242313721729,1,$65.99
30890,10322785,1018818,832878954342,2,$91.98
30891,10322785,1018818,845773115334,1,$12.99
30892,10322785,1018818,733426809698,2,$37.90
30893,10322690,1003471,575410882303,1,$21.95
30894,10322758,1018796,344538897332,1,$19.99
30895,10322758,1018796,575410882303,1,$21.95
30896,10322669,1018740,704772572943,4,$143.92
30897,10322613,1018703,575410882303,2,$43.90
30898,10322761,1018798,441530839394,1,$28.45
30899,10322792,1018822,904582148679,1,$12.97
30900,10322634,1018718,521244155990,1,$54.95
30901,10322783,1016893,344538897332,1,$19.99
30902,10322755,1005988,469757173540,1,$35.99
30903,10322755,1005988,140160459467,2,$97.90
30904,10322585,1018682,344538897332,3,$59.97
30905,10322810,1018834,242313721729,1,$65.99
30906,10322810,1018834,287663658863,1,$9.95
30907,10322575,1012239,717036112695,2,$121.98
30908,10322668,1018739,832878954342,2,$91.98
30909,10322668,1018739,100469015054,1,$18.95
30910,10322605,1018696,969568933713,1,$32.99
30911,10322695,1018758,521244155990,2,$109.90
30912,10322696,1018759,483326155497,1,$10.99
30913,10322763,1018800,73201504044,1,$18.95
30914,10322788,1018819,733426809698,1,$18.95
30915,10322788,1018819,733426809698,2,$37.90
30916,10322788,1018819,100469015054,4,$75.80
30917,10322739,1018785,242313721729,1,$65.99
30918,10322739,1018785,140160459467,1,$48.95
30919,10322627,1018712,242313721729,1,$65.99
30920,10322627,1018712,100469015054,1,$18.95
30921,10322853,1018859,140160459467,1,$48.95
30922,10322806,1018833,575410882303,1,$21.95
30923,10322806,1018833,344538897332,1,$19.99
30924,10322611,1018701,521244155990,1,$54.95
30925,10322740,1014144,717036112695,1,$60.99
30926,10322740,1014144,344934101144,1,$24.95
30927,10322740,1014144,521244155990,1,$54.95
30928,10322740,1014144,374613020864,1,$10.97
30929,10322740,1014144,719638485153,1,$72.99
30930,10322842,1018853,832878954342,1,$45.99
30931,10322592,1015664,287663658863,1,$9.95
30932,10322698,1018760,904582148679,2,$25.94
30933,10322693,1018757,374613020864,1,$10.97
30934,10322562,1018665,469757173540,3,$107.97
30935,10322630,1018715,904582148679,2,$25.94
30936,10322821,1018841,521244155990,1,$54.95
30937,10322772,1018808,733426809698,2,$37.90
30938,10322732,1018780,469757173540,1,$35.99
30939,10322786,1005980,845773115334,1,$12.99
30940,10322722,1012567,344934101144,2,$49.90
30941,10322722,1012567,140160459467,1,$48.95
30942,10322878,1018874,719638485153,2,$145.98
30943,10322565,1018668,469757173540,1,$35.99
30944,10322759,1018797,832878954342,1,$45.99
30945,10322759,1018797,344538897332,1,$19.99
30946,10322597,1018691,100469015054,1,$18.95
30947,10322745,1006745,287663658863,2,$19.90
30948,10322745,1006745,832878954342,1,$45.99
30949,10322745,1006745,242313721729,1,$65.99
30950,10322639,1018721,140160459467,1,$48.95
30951,10322776,1008862,469757173540,1,$35.99
30952,10322776,1008862,575410882303,1,$21.95
30953,10322776,1008862,441530839394,1,$28.45
30954,10322776,1008862,733426809698,1,$18.95
30955,10322653,1018729,733426809698,1,$18.95
30956,10322653,1018729,242313721729,1,$65.99
30957,10322744,1006701,469757173540,1,$35.99
30958,10322746,1018788,425361189561,1,$15.99
30959,10322780,1018814,73201504044,1,$18.95
30960,10322708,1018768,469757173540,1,$35.99
30961,10322666,1018677,832878954342,1,$45.99
30962,10322876,1018872,521244155990,1,$54.95
30963,10322612,1018702,374613020864,1,$10.97
30964,10322612,1018702,575410882303,1,$21.95
30965,10322561,1018664,100469015054,1,$18.95
30966,10322561,1018664,73201504044,1,$18.95
30967,10322561,1018664,469757173540,1,$35.99
30968,10322607,1018697,969568933713,3,$98.97
30969,10322607,1018697,287663658863,1,$9.95
30970,10322607,1018697,425361189561,1,$15.99
30971,10322617,1018705,287663658863,3,$29.85
30972,10322825,1008011,704772572943,1,$35.98
30973,10322825,1008011,140160459467,1,$48.95
30974,10322799,1018827,845773115334,4,$51.96
30975,10322799,1018827,733426809698,1,$18.95
30976,10322799,1018827,719638485153,1,$72.99
30977,10322858,1018704,469757173540,1,$35.99
30978,10322581,1018680,904582148679,2,$25.94
30979,10322692,1018756,344934101144,1,$24.95
30980,10322866,1013819,621046126170,1,$22.99
30981,10322601,1017466,287663658863,2,$19.90
30982,10322874,1010788,733426809698,1,$18.95
30983,10322638,1018720,100469015054,2,$37.90
30984,10322591,1018686,832878954342,3,$137.97
30985,10322699,1018761,845773115334,2,$25.98
30986,10322619,1018707,242313721729,1,$65.99
30987,10322646,1018725,704772572943,1,$35.98
30988,10322660,1018733,733426809698,1,$18.95
30989,10322750,1018792,100469015054,1,$18.95
30990,10322750,1018792,969568933713,3,$98.97
30991,10322867,1018868,140160459467,1,$48.95
30992,10322595,1018689,832878954342,1,$45.99
30993,10322595,1018689,904582148679,1,$12.97
30994,10322670,1003671,704772572943,1,$35.98
30995,10322734,1018781,287663658863,1,$9.95
30996,10322620,1015624,344538897332,1,$19.99
30997,10322615,1015418,719638485153,1,$72.99
30998,10322718,1018770,344934101144,2,$49.90
30999,10322703,1018764,374613020864,2,$21.94
31000,10322631,1018716,344538897332,1,$19.99
31001,10322631,1018716,733426809698,1,$18.95
31002,10322818,1018839,374613020864,1,$10.97
31003,10322779,1018813,832878954342,1,$45.99
31004,10322760,1016677,483326155497,1,$10.99
31005,10322700,1018762,621046126170,2,$45.98
31006,10322802,1018830,287663658863,1,$9.95
31007,10322599,1004002,344538897332,1,$19.99
31008,10322599,1004002,140160459467,1,$48.95
31009,10322599,1004002,374613020864,1,$10.97
31010,10322647,1011817,469757173540,1,$35.99
31011,10322647,1011817,242313721729,1,$65.99
31012,10322813,1018836,374613020864,1,$10.97
31013,10322784,1018817,733426809698,2,$37.90
31014,10322770,1018806,140160459467,1,$48.95
31015,10322568,1009301,344934101144,1,$24.95
31016,10322568,1009301,845773115334,1,$12.99
31017,10322854,1018860,733426809698,1,$18.95
31018,10322720,1018772,469757173540,1,$35.99
31019,10322795,1018824,425361189561,2,$31.98
31020,10322583,1018681,704772572943,1,$35.98
31021,10322869,1004968,469757173540,1,$35.99
31022,10322658,1018732,904582148679,1,$12.97
31023,10322737,1018784,287663658863,1,$9.95
31024,10322871,1015469,242313721729,2,$131.98
31025,10322871,1015469,904582148679,3,$38.91
31026,10322871,1015469,441530839394,1,$28.45
31027,10322602,1018693,733426809698,1,$18.95
31028,10322602,1018693,719638485153,1,$72.99
31029,10322814,1016387,242313721729,1,$65.99
31030,10322815,1018837,719638485153,2,$145.98
31031,10322773,1018809,621046126170,1,$22.99
31032,10322836,1018847,575410882303,3,$65.85
31033,10322682,1018750,483326155497,1,$10.99
31034,10322757,1009474,242313721729,2,$131.98
31035,10322757,1009474,904582148679,1,$12.97
31036,10322855,1018861,425361189561,1,$15.99
31037,10322604,1018695,521244155990,1,$54.95
31038,10322622,1016294,425361189561,1,$15.99
31039,10322622,1016294,100469015054,1,$18.95
31040,10322643,1018723,483326155497,2,$21.98
31041,10322848,1018857,904582148679,2,$25.94
31042,10322838,1018849,832878954342,1,$45.99
31043,10322838,1018849,344934101144,2,$49.90
31044,10322838,1018849,704772572943,1,$35.98
31045,10322754,1018794,719638485153,1,$72.99
31046,10322820,1018840,845773115334,1,$12.99
31047,10322766,1018802,719638485153,2,$145.98
31048,10322694,1005943,425361189561,1,$15.99
31049,10322881,1018876,374613020864,1,$10.97
31050,10322811,1004240,374613020864,1,$10.97
31051,10322846,1012241,344934101144,1,$24.95
31052,10322846,1012241,483326155497,1,$10.99
31053,10322846,1012241,344538897332,1,$19.99
31054,10322719,1018771,140160459467,1,$48.95
31055,10322752,1018793,969568933713,1,$32.99
31056,10322593,1018687,100469015054,2,$37.90
31057,10322841,1018852,344538897332,1,$19.99
31058,10322841,1018852,374613020864,1,$10.97
31059,10322629,1018714,469757173540,2,$71.98
31060,10322702,1018763,733426809698,2,$37.90
31061,10322633,1007762,521244155990,2,$109.90
31062,10322875,1018871,719638485153,1,$72.99
31063,10322735,1018782,242313721729,1,$65.99
31064,10322735,1018782,73201504044,1,$18.95
31065,10322735,1018782,483326155497,1,$10.99
31066,10322787,1004806,425361189561,2,$31.98
31067,10322787,1004806,100469015054,2,$37.90
31068,10322807,1003939,719638485153,2,$145.98
31069,10322807,1003939,344538897332,1,$19.99
31070,10322563,1018666,374613020864,3,$32.91
31071,10322852,1018858,904582148679,1,$12.97
31072,10322623,1018709,845773115334,1,$12.99
31073,10322711,1007336,344538897332,1,$19.99
31074,10322767,1018803,733426809698,1,$18.95
31075,10322665,1018737,374613020864,3,$32.91
31076,10322665,1018737,733426809698,1,$18.95
31077,10322665,1018737,469757173540,1,$35.99
31078,10322665,1018737,832878954342,1,$45.99
31079,10322707,1018767,344538897332,1,$19.99
31080,10322863,1013040,969568933713,2,$65.98
31081,10322817,1002223,733426809698,1,$18.95
31082,10322726,1010533,733426809698,1,$18.95
31083,10322882,1018877,344538897332,2,$39.98
31084,10322882,1018877,441530839394,2,$56.90
31085,10322673,1018743,521244155990,3,$164.85
31086,10322791,1018821,717036112695,2,$121.98
31087,10322725,1018775,733426809698,1,$18.95
31088,10322717,1015939,469757173540,1,$35.99
31089,10322717,1015939,733426809698,2,$37.90
31090,10322717,1015939,100469015054,2,$37.90
31091,10322872,1008458,425361189561,1,$15.99
31092,10322655,1003309,969568933713,1,$32.99
31093,10322567,1018670,845773115334,1,$12.99
31094,10322567,1018670,344538897332,1,$19.99
31095,10322616,1016795,733426809698,3,$56.85
31096,10322683,1018751,469757173540,1,$35.99
31097,10322685,1018752,287663658863,2,$19.90
31098,10322688,1018753,733426809698,2,$37.90
31099,10322632,1018717,704772572943,1,$35.98
31100,10322847,1018856,832878954342,1,$45.99
31101,10322847,1018856,719638485153,1,$72.99
31102,10322559,1013410,344934101144,1,$24.95
31103,10322656,1010075,73201504044,1,$18.95
31104,10322774,1018810,73201504044,1,$18.95
31105,10322679,1018747,374613020864,1,$10.97
31106,10322721,1007328,904582148679,2,$25.94
31107,10322721,1007328,621046126170,2,$45.98
31108,10322721,1007328,374613020864,1,$10.97
31109,10322578,1018677,621046126170,1,$22.99
31110,10322765,1018378,100469015054,1,$18.95
31111,10322610,1018700,344934101144,1,$24.95
31112,10322654,1018730,140160459467,1,$48.95
31113,10322686,1003607,904582148679,2,$25.94
31114,10322865,1018867,575410882303,1,$21.95
31115,10322861,1018864,719638485153,1,$72.99
31116,10322861,1018864,904582148679,1,$12.97
31117,10322651,1006064,441530839394,2,$56.90
31118,10322689,1018754,969568933713,1,$32.99
31119,10322800,1018828,344934101144,1,$24.95
31120,10322596,1018690,425361189561,1,$15.99
31121,10322870,1018869,469757173540,2,$71.98
31122,10322625,1018710,441530839394,2,$56.90
31123,10322569,1018671,344934101144,1,$24.95
31124,10322675,1005062,969568933713,1,$32.99
31125,10322830,1018844,374613020864,3,$32.91
31126,10322827,1013644,733426809698,1,$18.95
31127,10322687,1003113,521244155990,1,$54.95
31128,10322687,1003113,575410882303,1,$21.95
31129,10322778,1015797,575410882303,1,$21.95
31130,10322769,1018805,100469015054,2,$37.90
31131,10322769,1018805,441530839394,1,$28.45
31132,10322789,1018820,100469015054,1,$18.95
31133,10322840,1018851,469757173540,1,$35.99
31134,10322751,1005742,425361189561,1,$15.99
31135,10322833,1015201,441530839394,1,$28.45
31136,10322833,1015201,733426809698,1,$18.95
31137,10322796,1018825,733426809698,3,$56.85
31138,10322796,1018825,704772572943,3,$107.94
31139,10322713,1015003,717036112695,2,$121.98
31140,10322834,1018845,904582148679,2,$25.94
31141,10322828,1018843,733426809698,2,$37.90
31142,10322828,1018843,287663658863,1,$9.95
31143,10322712,1001572,733426809698,1,$18.95
31144,10322661,1002429,374613020864,1,$10.97
31145,10322819,1001951,242313721729,1,$65.99
31146,10322819,1001951,904582148679,1,$12.97
31147,10322819,1001951,621046126170,1,$22.99
31148,10322706,1018766,100469015054,2,$37.90
31149,10322706,1018766,287663658863,1,$9.95
31150,10322710,1013920,344934101144,1,$24.95
31151,10322701,1015429,425361189561,2,$31.98
31152,10322798,1018826,374613020864,1,$10.97
31153,10322564,1018667,719638485153,1,$72.99
31154,10322736,1018783,374613020864,1,$10.97
31155,10322762,1018799,832878954342,1,$45.99
31156,10322590,1018685,73201504044,1,$18.95
31157,10322677,1018745,140160459467,1,$48.95
31158,10322823,1017454,242313721729,2,$131.98
31159,10322743,1018787,73201504044,1,$18.95
31160,10322801,1018829,374613020864,2,$21.94
31161,10322801,1018829,832878954342,3,$137.97
31162,10322801,1018829,344538897332,1,$19.99
31163,10322742,1018786,733426809698,2,$37.90
31164,10322637,1003117,719638485153,1,$72.99
31165,10322637,1003117,575410882303,1,$21.95
31166,10322640,1016950,904582148679,3,$38.91
31167,10322603,1018694,621046126170,1,$22.99
31168,10322731,1016120,733426809698,1,$18.95
31169,10322731,1016120,140160459467,1,$48.95
31170,10322731,1016120,100469015054,2,$37.90
31171,10322680,1018748,845773115334,1,$12.99
31172,10322862,1018865,140160459467,1,$48.95
31173,10322862,1018865,374613020864,2,$21.94
31174,10322566,1018669,717036112695,2,$121.98
31175,10322587,1018683,469757173540,2,$71.98
31176,10322681,1018749,575410882303,1,$21.95
31177,10322794,1014054,717036112695,1,$60.99
